PKNC_1,PKNC_2,PKNC_3,PKNC_4,PKNC_5,PKNC_6,PKNC_7,PKNC_8,PKNC_9,PKNC_10,PKNC_11,PKNC_12,PKNC_13,PKNC_14,PKNC_15,PKNC_16,PKNC_17,PKNC_18,PKNC_19,PKNC_20,PKNC_21
0.03112539,0.06225079,0.12450157,0,0.09337618,0.03112539,0,0.03112539,0.03112539,0.03112539,0.03112539,0.03112539,0.06225079,0,0,0,0.07797483,0.09760078,0.07642514,0.08533768,0.10240449
0.03092219,0.03092219,0.03092219,0,0.06184437,0.12368874,0,0.09276656,0,0.03092219,0.03092219,0.03092219,0,0.06184437,0.03092219,0,0.07122341,0.09847237,0.08588875,0.09408819,0.09372795
0.11251558,0.08438669,0.0281289,0,0.0281289,0.0281289,0.0281289,0.05625779,0.05625779,0,0.0281289,0,0,0.0281289,0,0.0281289,0.07635554,0.1135424,0.11485509,0.10111139,0.08781546
0,0,0.10076335,0,0.06717557,0,0.03358778,0,0.03358778,0.03358778,0.03358778,0.13435114,0,0.06717557,0.10076335,0,0.07914733,0.08146103,0.07667257,0.08488348,0.07325548
0,0.0315164,0.09454921,0,0.06303281,0.15758201,0,0.06303281,0,0.0315164,0,0.0315164,0.0315164,0.06303281,0,0,0.06649978,0.08657978,0.08448238,0.09756681,0.09757599
0.11316451,0.02829113,0,0,0,0.08487338,0,0.08487338,0,0,0,0.02829113,0.02829113,0.05658225,0.02829113,0.05658225,0.04936948,0.08872589,0.10135974,0.12368781,0.12761679
0.07708829,0,0,0.05139219,0.0256961,0.05139219,0,0.0256961,0.0256961,0.0256961,0.05139219,0,0.0256961,0.0256961,0.05139219,0.0256961,0.05525981,0.09691253,0.12058535,0.13547583,0.12923672
0,0.03291312,0.06582624,0.03291312,0.06582624,0,0,0.06582624,0.03291312,0.03291312,0,0.06582624,0.03291312,0.06582624,0.06582624,0.03291312,0.07012048,0.07803374,0.08257017,0.09352067,0.08331877
0,0,0.02901173,0,0,0.02901173,0.02901173,0.08703518,0,0.05802346,0.02901173,0.05802346,0.02901173,0.08703518,0.02901173,0.05802346,0.07730378,0.10555875,0.10724264,0.10357316,0.08411058
0.0914783,0.03049277,0.06098553,0.03049277,0,0.03049277,0,0.0914783,0,0.03049277,0,0.03049277,0.0914783,0.03049277,0.03049277,0,0.06812056,0.09998912,0.0862842,0.09515659,0.10157973
0.02863534,0,0,0.05727067,0.02863534,0.02863534,0.02863534,0.05727067,0,0.05727067,0.05727067,0.02863534,0.05727067,0.02863534,0.05727067,0,0.07403205,0.10054878,0.09054969,0.10723711,0.11219632
0,0,0.02670203,0.02670203,0.02670203,0,0.02670203,0.02670203,0,0.05340405,0.05340405,0.02670203,0.02670203,0.02670203,0.05340405,0.10680811,0.07659913,0.11791937,0.11080526,0.10795536,0.1060844
0.08353432,0.02784477,0.05568954,0.02784477,0.05568954,0.02784477,0,0.02784477,0.05568954,0.02784477,0.02784477,0,0.02784477,0.02784477,0,0.02784477,0.069687,0.10418336,0.10378284,0.10472693,0.11641397
0.02884808,0,0.02884808,0.05769616,0,0.11539231,0.05769616,0.02884808,0.02884808,0.05769616,0,0,0.02884808,0.05769616,0,0.02884808,0.08105515,0.1004284,0.0952158,0.08647903,0.11755619
0,0.02763625,0.0552725,0.02763625,0.02763625,0,0.02763625,0.02763625,0.02763625,0.0552725,0.08290876,0.02763625,0.0552725,0,0.02763625,0.02763625,0.07718719,0.10947175,0.10555546,0.10295503,0.10737802
0.02954879,0.02954879,0.05909758,0,0.08864637,0.05909758,0.02954879,0.05909758,0,0.11819516,0,0,0.02954879,0.02954879,0,0,0.09845927,0.10789168,0.08574507,0.09630042,0.07972534
0.02925629,0.02925629,0.02925629,0,0,0.02925629,0,0.11702517,0.02925629,0.02925629,0.05851258,0.02925629,0,0.05851258,0.05851258,0.02925629,0.08178719,0.10415222,0.09851094,0.0954675,0.09346889
0.05403611,0,0.05403611,0.02701806,0.08105417,0,0,0.02701806,0,0.05403611,0.02701806,0.02701806,0,0.05403611,0.02701806,0.05403611,0.08069517,0.11641866,0.10228388,0.10596052,0.10831677
0.02869777,0,0.05739554,0.02869777,0.02869777,0.08609331,0.05739554,0.05739554,0.05739554,0.05739554,0,0,0,0.05739554,0,0,0.08543094,0.10186462,0.11003771,0.09377162,0.09233522
0,0.03059709,0.03059709,0,0.03059709,0.12238836,0,0.09179127,0,0.03059709,0.03059709,0.03059709,0,0.09179127,0.03059709,0.03059709,0.07357472,0.0995106,0.08652936,0.09076399,0.09887373
0,0.02947554,0.05895107,0.02947554,0.02947554,0.02947554,0,0,0.05895107,0.02947554,0.08842661,0.05895107,0.02947554,0,0.05895107,0.02947554,0.06732757,0.08910539,0.10720966,0.10447068,0.10132702
0,0,0.03257113,0.03257113,0,0,0,0.06514226,0,0.03257113,0.06514226,0.09771339,0.06514226,0.06514226,0.09771339,0.03257113,0.07397723,0.08966717,0.0951014,0.07546728,0.07950655
0.02937783,0.05875567,0,0,0,0.05875567,0,0.0881335,0.05875567,0,0.02937783,0.02937783,0,0.05875567,0.0881335,0.02937783,0.07640274,0.09705483,0.10080531,0.10493558,0.09200052
0.05610905,0.02805452,0,0,0,0.05610905,0,0.05610905,0.02805452,0,0.02805452,0.05610905,0,0.05610905,0.08416357,0.05610905,0.06322621,0.0947512,0.10296149,0.12231121,0.11176844
0.03079361,0.03079361,0.03079361,0,0.03079361,0.06158722,0.06158722,0.09238082,0.03079361,0.03079361,0,0.03079361,0,0.12317443,0,0,0.07724409,0.09142601,0.10821418,0.10022053,0.06861025
0.0303126,0.0303126,0.0303126,0,0,0,0.0303126,0.0606252,0.0303126,0.0303126,0.0606252,0.0909378,0.0303126,0.0606252,0.0606252,0,0.08287212,0.09537853,0.10737503,0.07708327,0.09166425
0,0.02858455,0.02858455,0.02858455,0.05716911,0.05716911,0.02858455,0.05716911,0.02858455,0.08575366,0,0,0,0.05716911,0.02858455,0.02858455,0.08251629,0.10475875,0.09389674,0.09983625,0.10446998
0.03107315,0.03107315,0.06214631,0.06214631,0.03107315,0.03107315,0,0.09321946,0.06214631,0.03107315,0,0,0.03107315,0.06214631,0.03107315,0,0.07270946,0.09183876,0.09546024,0.09396114,0.08671365
0.03019194,0,0.03019194,0.03019194,0.03019194,0.12076774,0.06038387,0.06038387,0.03019194,0.06038387,0,0,0,0.09057581,0,0,0.08661047,0.10622725,0.08512421,0.08458334,0.09399991
0,0,0.02873081,0.05746163,0.08619244,0,0.02873081,0.05746163,0,0.08619244,0.02873081,0,0,0.08619244,0.02873081,0.02873081,0.0815689,0.10153302,0.09310651,0.10361612,0.10302082
0.03050943,0,0,0.06101887,0.06101887,0.03050943,0,0.0915283,0,0,0,0,0,0.15254717,0,0.12203774,0.06525742,0.11642665,0.1192399,0.08953682,0.06036939
0.02831862,0,0.05663724,0.02831862,0.02831862,0.05663724,0.05663724,0.05663724,0.05663724,0.05663724,0,0,0,0.08495587,0,0,0.08994021,0.10431587,0.10853614,0.10274991,0.08472267
0,0.02917009,0.02917009,0.02917009,0.02917009,0,0,0.02917009,0.02917009,0.02917009,0.08751028,0.08751028,0.02917009,0,0.08751028,0.02917009,0.06867096,0.09843377,0.1038535,0.10273542,0.10124466
0.02789954,0,0.02789954,0.05579909,0.02789954,0.08369863,0.05579909,0.02789954,0.02789954,0.05579909,0,0,0.02789954,0.05579909,0,0.02789954,0.07680851,0.09817334,0.10073123,0.1056418,0.11645331
0,0,0.03023465,0.03023465,0.03023465,0.0604693,0.03023465,0.0604693,0,0.03023465,0.0604693,0.03023465,0.03023465,0.0604693,0,0.09070396,0.06629887,0.09150822,0.09202067,0.09770685,0.10824165
0.03074592,0.06149184,0.03074592,0.03074592,0.03074592,0.03074592,0,0,0.06149184,0,0,0.09223776,0.03074592,0,0.12298368,0.03074592,0.07942601,0.09087904,0.08490463,0.10008938,0.09127436
0.02834004,0.02834004,0.05668009,0,0,0,0.05668009,0.02834004,0.05668009,0.02834004,0.14170022,0.02834004,0,0.02834004,0,0.02834004,0.07853386,0.1002305,0.08570798,0.10815136,0.11725549
0,0.02795693,0.05591387,0,0.05591387,0.05591387,0,0.02795693,0.02795693,0.05591387,0.0838708,0,0,0.02795693,0.02795693,0.05591387,0.06160147,0.09504368,0.10398065,0.11336841,0.12278098
0,0.03145216,0.06290433,0,0,0,0.03145216,0,0.09435649,0,0.03145216,0.06290433,0,0.03145216,0.06290433,0.15726082,0.06479913,0.09487461,0.09766019,0.09667792,0.07984921
0,0.05949856,0.02974928,0,0.05949856,0.08924785,0.02974928,0.05949856,0,0.02974928,0.02974928,0.02974928,0.02974928,0.02974928,0,0.05949856,0.0719618,0.10216411,0.0950993,0.09068846,0.10459926
0,0.06776601,0.10164901,0,0.033883,0,0.033883,0.033883,0.13553201,0.033883,0,0.06776601,0,0,0.10164901,0,0.08414972,0.07733286,0.08384544,0.06480747,0.07997046
0,0,0.02957955,0.05915909,0.02957955,0,0,0,0.02957955,0.02957955,0.02957955,0.08873864,0.05915909,0,0.08873864,0.08873864,0.06700284,0.08093061,0.09766838,0.11264907,0.10931727
0,0,0.06284621,0.03142311,0.06284621,0,0.03142311,0.06284621,0.03142311,0.06284621,0.03142311,0.06284621,0,0.06284621,0.06284621,0,0.09000734,0.08267704,0.09339526,0.09728056,0.07102389
0.05628652,0,0.02814326,0.02814326,0.02814326,0.08442979,0,0.05628652,0.02814326,0.02814326,0.05628652,0.02814326,0,0.02814326,0.05628652,0,0.06110007,0.09690721,0.10934805,0.11119816,0.11486778
0,0,0.09283947,0,0.03094649,0.12378595,0,0.06189298,0.03094649,0.06189298,0.03094649,0.03094649,0.06189298,0.03094649,0,0,0.07120742,0.09753712,0.0867822,0.08852694,0.09890953
0,0.06433786,0.03216893,0,0.09650679,0.09650679,0,0.09650679,0.03216893,0.06433786,0,0,0,0.03216893,0.06433786,0,0.08068286,0.10723914,0.09774223,0.07858251,0.05671253
0,0.03231733,0.03231733,0,0,0,0.03231733,0,0.06463466,0,0,0.09695199,0,0,0.12926932,0.19390398,0.06806515,0.09193286,0.08237016,0.08274151,0.09317838
0,0.02968335,0.02968335,0,0,0,0.02968335,0.02968335,0,0,0.14841674,0.08905005,0.0593667,0.02968335,0.0593667,0.02968335,0.06758065,0.10051969,0.11140634,0.10826893,0.07792411
0,0.02885125,0,0.05770249,0.02885125,0.02885125,0.02885125,0.05770249,0,0.05770249,0.05770249,0.02885125,0.05770249,0.02885125,0.05770249,0,0.07780586,0.10565167,0.09103677,0.10258116,0.10360209
0.02793004,0.02793004,0,0.02793004,0,0.11172015,0.08379011,0.05586007,0.02793004,0.02793004,0,0.02793004,0.02793004,0.05586007,0,0,0.08175689,0.10580928,0.10289342,0.09637483,0.11042491
0,0.03198677,0,0.06397354,0.06397354,0.03198677,0,0.06397354,0,0,0,0.03198677,0,0.09596032,0.06397354,0.12794709,0.06830956,0.11268438,0.10967682,0.08622988,0.04733747
0,0,0.02929133,0,0.02929133,0.02929133,0,0.05858267,0,0.05858267,0.087874,0.05858267,0,0.02929133,0.087874,0.05858267,0.08341272,0.11780044,0.10912882,0.09115204,0.07126199
0,0,0.03265191,0.06530381,0,0,0,0.06530381,0,0.03265191,0.06530381,0.09795572,0.06530381,0.03265191,0.09795572,0.03265191,0.07436357,0.08988953,0.09681718,0.0707396,0.08045582
0.02790549,0,0.02790549,0.08371648,0.05581099,0.08371648,0,0.02790549,0,0.05581099,0,0,0.05581099,0.05581099,0.02790549,0,0.06474682,0.10299008,0.11207328,0.11368113,0.10420978
0,0,0.0558572,0,0,0,0.0558572,0,0.0279286,0.0558572,0.0558572,0.0558572,0.0279286,0,0.0558572,0.11171441,0.07830032,0.09326133,0.07425697,0.12482396,0.12664259
0,0.0293364,0.0293364,0.0293364,0.05867279,0.05867279,0.0293364,0.05867279,0.0293364,0.05867279,0,0,0,0.08800919,0.0293364,0.0293364,0.08052554,0.10470356,0.09770877,0.09636843,0.09263858
0.02985497,0,0.02985497,0.05970994,0.02985497,0,0.02985497,0,0.05970994,0.05970994,0.05970994,0.05970994,0,0.02985497,0.0895649,0,0.09140089,0.10339632,0.1013064,0.09468392,0.07182304
0,0.0301795,0.06035901,0.0301795,0.06035901,0.0301795,0,0,0.06035901,0.0301795,0.06035901,0.06035901,0.0301795,0,0.06035901,0.0301795,0.07481362,0.09464209,0.10019241,0.09338495,0.09373587
0,0.0297812,0,0.05956241,0.08934361,0.0297812,0.0297812,0.05956241,0,0.05956241,0.0297812,0,0,0.08934361,0.0297812,0.0297812,0.07874677,0.09676028,0.08571159,0.09808764,0.10463205
0.02999247,0.02999247,0.02999247,0,0,0.05998494,0.05998494,0.08997742,0.02999247,0.02999247,0.02999247,0.02999247,0,0.11996989,0,0,0.0784354,0.09128733,0.11325852,0.10416135,0.0729929
0,0.03117262,0.03117262,0.03117262,0.03117262,0,0,0.03117262,0.06234523,0,0.12469046,0.06234523,0,0.03117262,0.09351785,0.03117262,0.07553598,0.10630897,0.08660308,0.07681179,0.09363309
0.05749442,0,0.05749442,0.02874721,0.08624163,0.02874721,0,0.05749442,0,0.08624163,0,0,0,0.05749442,0.02874721,0.02874721,0.08090268,0.10750164,0.10107174,0.09367553,0.09939864
0,0.02784206,0.05568411,0.02784206,0.05568411,0.05568411,0,0.02784206,0.02784206,0.02784206,0.08352617,0,0,0.02784206,0.02784206,0.05568411,0.06101757,0.09823718,0.11084188,0.11043085,0.11831551
0.0293414,0.0293414,0.0293414,0,0.0293414,0.0293414,0,0.0880242,0.0293414,0.0293414,0.0586828,0.0293414,0,0.0586828,0.0586828,0.0293414,0.08346909,0.11504118,0.10708587,0.08400589,0.08225276
0,0,0.06164949,0.03082474,0.06164949,0.09247423,0,0.06164949,0,0.03082474,0,0.03082474,0.03082474,0.06164949,0,0.09247423,0.07156189,0.0968343,0.08397503,0.08386183,0.10892159
0,0.03355158,0.10065474,0,0.03355158,0.03355158,0.03355158,0.03355158,0.13420632,0.03355158,0,0.06710316,0,0,0.10065474,0,0.08186534,0.07839252,0.08595197,0.06392293,0.08593882
0,0.02723139,0.05446279,0.02723139,0.02723139,0.02723139,0.02723139,0.02723139,0.02723139,0.08169418,0.08169418,0,0.02723139,0,0.02723139,0.02723139,0.082964,0.10046928,0.1076006,0.10999608,0.10880494
0.0623837,0.0623837,0.0623837,0.03119185,0.12476739,0.03119185,0,0.03119185,0,0,0.03119185,0.03119185,0.03119185,0.0623837,0,0,0.06326809,0.09211152,0.10512662,0.09702307,0.08101743
0.07680857,0,0,0.07680857,0.02560286,0.05120571,0,0.02560286,0.02560286,0.02560286,0.05120571,0,0,0.02560286,0.05120571,0.02560286,0.05705297,0.10586758,0.12572262,0.12890838,0.12159705
0.05616609,0,0,0.02808304,0.05616609,0.11233218,0.02808304,0.05616609,0,0.05616609,0.02808304,0,0,0.05616609,0.02808304,0,0.07160608,0.1088807,0.11288644,0.11287385,0.08825813
0.05797084,0,0.05797084,0.02898542,0,0,0,0,0.02898542,0,0.08695625,0.05797084,0.05797084,0.02898542,0.02898542,0.08695625,0.0599607,0.10634647,0.10827414,0.10640381,0.09727736
0.03024208,0,0.03024208,0.03024208,0.03024208,0.03024208,0,0.03024208,0,0.06048417,0.06048417,0.09072625,0.03024208,0,0.12096834,0,0.07556814,0.1005168,0.08826688,0.09254335,0.09874731
0,0.03225834,0.03225834,0.03225834,0.06451668,0.06451668,0,0.06451668,0,0.03225834,0.03225834,0.03225834,0.03225834,0.06451668,0.06451668,0.03225834,0.06997689,0.09673479,0.0838772,0.08481914,0.0839419
0.02745354,0,0.05490708,0,0.02745354,0.02745354,0,0,0.02745354,0.02745354,0.16472125,0.02745354,0,0,0.05490708,0.05490708,0.06430007,0.11177015,0.11578074,0.10496666,0.10901863
0,0.06282201,0.06282201,0,0.09423301,0.06282201,0,0,0.031411,0.031411,0.031411,0.06282201,0.031411,0,0.06282201,0.031411,0.07612651,0.08303363,0.07978847,0.09358825,0.10206507
0,0.10169893,0.06779929,0,0.10169893,0.10169893,0,0,0.03389964,0.03389964,0.03389964,0.06779929,0,0,0.06779929,0,0.07885662,0.07444865,0.0721311,0.08791449,0.07645555
0.05290452,0,0.02645226,0.02645226,0,0,0,0.07935678,0,0.05290452,0.07935678,0.02645226,0.05290452,0,0.05290452,0.02645226,0.07151334,0.11420901,0.1170402,0.11416617,0.10693058
0,0.05515708,0.02757854,0.02757854,0.05515708,0.05515708,0.02757854,0,0.02757854,0.05515708,0.08273562,0,0.02757854,0,0.02757854,0.02757854,0.07278245,0.09791923,0.10954816,0.10802192,0.11531451
0,0.02911435,0.02911435,0.02911435,0.05822871,0.05822871,0.05822871,0.02911435,0,0.08734306,0.02911435,0.02911435,0.05822871,0,0.02911435,0,0.08962616,0.08013511,0.09536709,0.09519265,0.11562061
0.08188953,0.05459302,0.05459302,0,0.02729651,0.02729651,0.02729651,0.02729651,0.08188953,0,0.02729651,0,0,0,0.02729651,0.05459302,0.07291428,0.11402394,0.12036103,0.09884125,0.10252231
0.02831458,0,0.02831458,0.05662916,0.02831458,0.08494374,0.05662916,0.02831458,0.02831458,0.05662916,0,0,0.02831458,0.05662916,0,0.02831458,0.07904652,0.09947447,0.10201819,0.08982053,0.11997783
0,0.06001818,0.06001818,0,0.06001818,0,0,0.06001818,0.06001818,0,0.06001818,0.03000909,0,0.06001818,0.03000909,0.06001818,0.0746186,0.10189207,0.11162929,0.09511901,0.07657741
0,0,0.06252418,0.03126209,0.06252418,0.06252418,0,0.06252418,0,0.03126209,0,0.03126209,0.03126209,0.06252418,0,0.12504836,0.06648831,0.08884092,0.08238651,0.09504797,0.10451866
0.05499228,0.02749614,0,0.05499228,0,0.05499228,0,0.08248843,0,0.02749614,0.02749614,0,0.05499228,0.02749614,0.02749614,0.05499228,0.06342586,0.10710667,0.12015456,0.11496568,0.09941668
0.06385457,0,0.06385457,0,0.03192728,0,0,0.06385457,0.06385457,0.03192728,0.03192728,0.06385457,0,0.06385457,0.09578185,0,0.06974481,0.0794952,0.07935686,0.10669962,0.09001239
0.02963831,0.02963831,0.05927662,0.02963831,0.08891494,0.05927662,0.02963831,0.05927662,0,0.08891494,0,0,0.02963831,0.02963831,0,0,0.09077399,0.11275366,0.09142464,0.09275796,0.07880013
0,0,0.03102132,0.06204263,0.03102132,0.06204263,0,0.06204263,0,0.03102132,0.03102132,0.03102132,0.06204263,0.06204263,0,0.09306395,0.06642848,0.08863497,0.08534268,0.09291373,0.10829646
0.08691974,0.0579465,0.02897325,0,0.02897325,0.02897325,0.02897325,0.02897325,0.0579465,0,0.02897325,0,0.02897325,0.02897325,0,0.08691974,0.06166161,0.09622422,0.11693701,0.1053457,0.09831299
0.0318889,0.06377781,0.0318889,0.0318889,0.09566671,0.0318889,0,0.09566671,0,0.06377781,0,0,0,0.09566671,0.0318889,0,0.08404379,0.10378215,0.08933627,0.08169506,0.06714245
0.05443166,0,0.05443166,0.02721583,0.08164748,0.02721583,0,0.02721583,0,0.02721583,0.02721583,0.02721583,0,0.05443166,0.02721583,0.05443166,0.07975624,0.11711662,0.10355521,0.09777773,0.11190929
0.02948421,0.02948421,0.02948421,0.02948421,0.02948421,0,0,0.05896842,0.05896842,0.05896842,0.05896842,0,0.02948421,0,0.08845263,0.02948421,0.07615227,0.10392937,0.08640877,0.09720774,0.10558607
0,0.02984943,0.02984943,0.02984943,0.02984943,0.11939774,0.02984943,0.05969887,0.02984943,0.05969887,0,0,0,0.05969887,0.02984943,0.02984943,0.07623693,0.0987429,0.09273784,0.09245704,0.10253546
0.19186257,0.09593128,0.06395419,0,0.09593128,0,0,0,0.09593128,0,0.03197709,0,0,0,0,0,0.06637652,0.11628969,0.11051607,0.06309798,0.06813204
0.05642392,0,0.05642392,0,0.08463588,0.08463588,0,0.02821196,0,0.05642392,0.02821196,0.02821196,0,0.05642392,0,0.02821196,0.077404,0.12112187,0.08823147,0.08792149,0.11750588
0,0,0.03415475,0,0.03415475,0,0.0683095,0.10246424,0.03415475,0.03415475,0,0.10246424,0,0.17077374,0.03415475,0,0.07801696,0.08029683,0.07748448,0.07873636,0.0706799
0,0.03166166,0.06332333,0,0,0,0.03166166,0,0.09498499,0,0.03166166,0.09498499,0,0,0.06332333,0.15830832,0.06834032,0.09591075,0.095223,0.08841971,0.08219627
0.11108545,0.02777136,0,0,0,0.08331409,0,0.08331409,0,0,0,0.02777136,0.02777136,0.05554272,0.02777136,0.05554272,0.04846246,0.09299573,0.11254596,0.12890718,0.11720416
0.0283458,0,0.0566916,0.0283458,0.0283458,0,0,0.0566916,0,0.0566916,0.0566916,0.0283458,0.0850374,0.0283458,0.0283458,0.0283458,0.07788243,0.11938904,0.10083413,0.09045055,0.10121947
0.08382532,0.02794177,0.02794177,0.05588355,0.05588355,0,0,0.02794177,0.02794177,0.02794177,0.05588355,0,0.02794177,0,0.05588355,0.02794177,0.06075343,0.09776876,0.11107283,0.11720174,0.11025132
0.07841256,0,0,0.05227504,0.05227504,0.05227504,0,0.02613752,0,0.05227504,0.07841256,0,0,0.02613752,0.05227504,0,0.06012113,0.10327477,0.11966151,0.12415123,0.122316
0,0.0624547,0.0624547,0.03122735,0.0624547,0.03122735,0,0,0.0624547,0.03122735,0.03122735,0.0624547,0.03122735,0,0.0624547,0.03122735,0.07582897,0.09153,0.09167466,0.08770469,0.09116938
0,0,0.06328275,0.03164138,0.06328275,0,0.03164138,0.03164138,0.03164138,0.06328275,0.03164138,0.06328275,0,0.06328275,0.09492413,0,0.08730121,0.08265961,0.09139778,0.09743252,0.0716641
0.02872606,0,0.05745212,0.05745212,0.02872606,0,0,0.02872606,0,0.02872606,0.05745212,0.02872606,0.08617819,0.02872606,0.02872606,0.05745212,0.06934786,0.10461268,0.10273142,0.10037779,0.10586113
0.05964926,0,0.08947389,0.02982463,0,0,0,0,0.11929852,0,0.20877241,0,0,0,0.02982463,0,0.06568682,0.09767819,0.09816276,0.09989105,0.10173785
0.05581831,0,0.02790915,0.05581831,0.02790915,0,0,0.05581831,0,0.05581831,0.05581831,0.02790915,0.05581831,0.02790915,0.02790915,0.02790915,0.06909367,0.1114566,0.10621061,0.10396831,0.10690603
0.02998937,0.02998937,0.02998937,0,0,0.02998937,0.02998937,0.11995747,0.05997874,0,0.02998937,0.02998937,0,0.0899681,0.05997874,0,0.07391852,0.0890272,0.10558175,0.09753076,0.09413314
0,0.03331019,0.03331019,0,0,0,0.06662039,0.09993058,0.06662039,0.03331019,0.03331019,0.06662039,0,0.13324077,0.03331019,0,0.076665,0.08790863,0.08494572,0.07789829,0.07299888
0,0.03242196,0.06484391,0.03242196,0.03242196,0.03242196,0,0.06484391,0.03242196,0.03242196,0,0.06484391,0.03242196,0.06484391,0.06484391,0.03242196,0.07190085,0.07888188,0.08133995,0.09634911,0.087933
0.05857119,0.0292856,0.0292856,0.0292856,0,0.0292856,0,0.08785679,0.0292856,0.0292856,0.0292856,0,0.08785679,0.0292856,0,0.05857119,0.06987998,0.10229839,0.08856772,0.10104518,0.11106798
0.09860435,0,0.06573623,0.06573623,0,0,0,0.03286812,0.09860435,0,0.06573623,0.03286812,0.03286812,0.03286812,0.06573623,0,0.06494242,0.08159531,0.06163951,0.09287596,0.10732071
0.05716234,0.02858117,0.05716234,0,0.05716234,0.11432469,0,0.05716234,0,0.02858117,0,0.02858117,0.02858117,0.05716234,0,0,0.06824646,0.10385051,0.08882457,0.10774657,0.1168708
0,0,0.03162284,0.03162284,0,0,0,0.06324568,0,0.03162284,0.03162284,0.09486852,0.06324568,0.03162284,0.06324568,0.12649136,0.06957975,0.10226447,0.08959381,0.07451073,0.09484013
0.05689726,0,0.05689726,0.02844863,0.08534589,0.08534589,0,0.02844863,0,0.02844863,0.02844863,0.02844863,0,0.05689726,0,0.02844863,0.07569191,0.11761954,0.09400314,0.08520646,0.11540361
0.11559812,0.05779906,0.02889953,0,0.02889953,0.02889953,0.02889953,0.02889953,0.05779906,0,0.02889953,0,0.02889953,0.02889953,0,0.05779906,0.07076797,0.11031999,0.1163836,0.09664617,0.08569073
0,0.0927541,0.03091803,0,0.0927541,0.12367214,0.03091803,0.03091803,0,0.03091803,0.03091803,0.03091803,0.03091803,0,0,0.03091803,0.07839313,0.10044498,0.07991484,0.08820985,0.09651258
